pen,datespan,days_before_removal,lying_pigs,not_lying_pigs,group
Pen 6,220228_220407,-3,6.173557606588169,8.827831406316944,control
Pen 6,220228_220407,-5,6.43260348583878,7.55817054008662,control
Pen 6,220228_220407,0,6.331295490650143,9.569179727986125,control
Pen 6,220228_220407,-1,6.422574631144244,7.942124183006537,control
Pen 6,220228_220407,-3,6.100878601964895,8.827831406316944,control
Pen 6,220228_220407,-5,6.1412968117643025,7.55817054008662,control
Pen 6,220228_220407,0,6.173557606588169,9.569179727986125,control
Pen 6,220725_220905,-1,5.288994784246289,9.76053872798657,control
Pen 6,220725_220905,-3,5.953660787447238,7.147998937709764,control
Pen 6,220725_220905,-5,7.138764607617712,6.731119133011866,control
Pen 6,220725_220905,-7,5.739595884164639,7.116530972273594,control
Pen 6,220725_220905,0,5.672621298869877,9.986927023715682,control
Pen 6,220725_220905,-1,6.47360821003248,9.76053872798657,control
Pen 6,220725_220905,-3,6.295562772065948,7.147998937709764,control
Pen 6,220725_220905,-5,5.672621298869877,6.731119133011866,control
Pen 6,220725_220905,-7,5.90936374617876,7.116530972273594,control
Pen 6,220725_220905,0,6.430109274490353,9.986927023715682,control
Pen 6,220725_220905,-1,6.7240081374362575,9.76053872798657,control
Pen 6,220725_220905,-3,6.002558170284389,7.147998937709764,control
Pen 6,220725_220905,-5,5.288994784246289,6.731119133011866,control
Pen 6,220725_220905,-7,5.953660787447238,7.116530972273594,control
Pen 6,220725_220905,0,6.47360821003248,9.986927023715682,control
Pen 6,220725_220905,-1,7.522323100582073,9.76053872798657,control
Pen 6,220725_220905,-3,6.430109274490353,7.147998937709764,control
Pen 6,220725_220905,-5,6.7240081374362575,6.731119133011866,control
Pen 6,220725_220905,-7,6.002558170284389,7.116530972273594,control
Pen 6,220725_220905,0,8.607310100017477,9.986927023715682,control
Pen 6,220725_220905,-1,9.447016446192805,9.76053872798657,control
Pen 6,220725_220905,-3,8.607310100017477,7.147998937709764,control
Pen 6,220725_220905,-5,6.707175773860748,6.731119133011866,control
Pen 6,220725_220905,-7,6.47360821003248,7.116530972273594,control
Pen 6,220725_220905,0,10.104198501656331,9.986927023715682,control
Pen 6,221219_230126,-1,9.097539138109182,7.778261665012699,control
Pen 6,221219_230126,-3,9.132351667331942,8.223403169122875,control
Pen 6,221219_230126,-5,9.528069340179103,8.214704363554356,control
Pen 6,221219_230126,-7,9.57793884311168,7.764530364894134,control
Pen 6,221219_230126,0,9.997276742848113,7.290599570972869,control
Pen 6,221219_230126,-1,10.301679084678044,7.778261665012699,control
Pen 6,221219_230126,-3,9.097539138109182,8.223403169122875,control
Pen 6,221219_230126,-5,9.132351667331942,8.214704363554356,control
Pen 6,221219_230126,-7,9.528069340179103,7.764530364894134,control
Pen 6,221219_230126,0,10.460841097395567,7.290599570972869,control
Pen 6,221219_230126,-1,4.748011504989791,7.778261665012699,control
Pen 6,221219_230126,-3,5.4547074677698575,8.223403169122875,control
Pen 6,221219_230126,-5,6.976078665639666,8.214704363554356,control
Pen 6,221219_230126,0,5.342814922374266,7.290599570972869,control
Pen 6,221219_230126,-1,9.335487083456883,7.778261665012699,control
Pen 6,221219_230126,-3,8.987880686225639,8.223403169122875,control
Pen 6,221219_230126,-5,7.405267425671011,8.214704363554356,control
Pen 6,221219_230126,-7,5.342814922374266,7.764530364894134,control
Pen 6,221219_230126,0,9.87800063595208,7.290599570972869,control
Pen 6,221219_230126,-1,11.817700101362453,7.778261665012699,control
Pen 6,221219_230126,-3,11.387280099542744,8.223403169122875,control
Pen 6,221219_230126,-5,11.051060667311212,8.214704363554356,control
Pen 6,221219_230126,-7,10.460841097395567,7.764530364894134,control
Pen 6,221219_230126,0,11.589706773516665,7.290599570972869,control
