pen,datespan,days_before_removal,lying_pigs,not_lying_pigs,group
Pen 6,220228_220407,-1,6.1412968117643025,7.942124183006537,control
Pen 6,220228_220407,-3,5.3635797533684455,8.827831406316944,control
Pen 6,220228_220407,-5,4.212156862745098,7.55817054008662,control
Pen 6,220228_220407,0,5.953464567755589,9.569179727986125,control
Pen 6,220228_220407,-1,4.477411342118849,7.942124183006537,control
Pen 6,220228_220407,-3,6.72258912215542,8.827831406316944,control
Pen 6,220228_220407,-5,8.054728056411534,7.55817054008662,control
Pen 6,220228_220407,0,4.212156862745098,9.569179727986125,control
Pen 6,220725_220905,-1,7.522323100582073,9.824367092944364,control
Pen 6,220725_220905,-3,6.430109274490353,10.621113192957944,control
Pen 6,220725_220905,-5,6.7240081374362575,9.620081004521365,control
Pen 6,220725_220905,-7,6.002558170284389,9.573328125694124,control
Pen 6,220725_220905,0,8.607310100017477,9.019985891246462,control
Pen 6,220725_220905,-1,11.140821393459499,9.824367092944364,control
Pen 6,220725_220905,-3,9.90974977512325,10.621113192957944,control
Pen 6,220725_220905,-5,9.463539803441131,9.620081004521365,control
Pen 6,220725_220905,-7,9.887061397486235,9.573328125694124,control
Pen 6,220725_220905,0,11.980240328406259,9.019985891246462,control
Pen 6,220725_220905,-1,9.90974977512325,9.824367092944364,control
Pen 6,220725_220905,-3,9.463539803441131,10.621113192957944,control
Pen 6,220725_220905,-5,9.887061397486235,9.620081004521365,control
Pen 6,220725_220905,-7,10.131187191636892,9.573328125694124,control
Pen 6,220725_220905,0,10.139208718796281,9.019985891246462,control
Pen 6,220725_220905,-1,5.672621298869877,9.824367092944364,control
Pen 6,220725_220905,-3,5.90936374617876,10.621113192957944,control
Pen 6,220725_220905,-5,7.115093125793166,9.620081004521365,control
Pen 6,220725_220905,-7,7.212138673251583,9.573328125694124,control
Pen 6,220725_220905,0,6.002558170284389,9.019985891246462,control
Pen 6,220725_220905,-1,6.7240081374362575,9.824367092944364,control
Pen 6,220725_220905,-3,6.002558170284389,10.621113192957944,control
Pen 6,220725_220905,-5,5.288994784246289,9.620081004521365,control
Pen 6,220725_220905,-7,5.953660787447238,9.573328125694124,control
Pen 6,220725_220905,0,6.47360821003248,9.019985891246462,control
Pen 6,221219_230126,-1,11.387280099542744,6.344288287295577,control
Pen 6,221219_230126,-3,11.051060667311212,6.552377644646742,control
Pen 6,221219_230126,-5,10.460841097395567,6.949660009932205,control
Pen 6,221219_230126,-7,9.997276742848113,7.290599570972869,control
Pen 6,221219_230126,0,11.72778453409431,6.270373515774351,control
Pen 6,221219_230126,-1,9.87800063595208,6.344288287295577,control
Pen 6,221219_230126,-3,9.1107385226685,6.552377644646742,control
Pen 6,221219_230126,-5,8.309495532221563,6.949660009932205,control
Pen 6,221219_230126,-7,6.158808310237237,7.290599570972869,control
Pen 6,221219_230126,0,9.751297285444684,6.270373515774351,control
Pen 6,221219_230126,-1,11.448177035551216,6.344288287295577,control
Pen 6,221219_230126,-3,11.030394559456575,6.552377644646742,control
Pen 6,221219_230126,-5,10.301679084678044,6.949660009932205,control
Pen 6,221219_230126,-7,9.097539138109182,7.290599570972869,control
Pen 6,221219_230126,0,11.387280099542744,6.270373515774351,control
Pen 6,221219_230126,-1,8.309495532221563,6.344288287295577,control
Pen 6,221219_230126,-3,6.158808310237237,6.552377644646742,control
Pen 6,221219_230126,-5,4.748011504989791,6.949660009932205,control
Pen 6,221219_230126,-7,5.4547074677698575,7.290599570972869,control
Pen 6,221219_230126,0,8.987880686225639,6.270373515774351,control
Pen 6,221219_230126,-1,9.335487083456883,6.344288287295577,control
Pen 6,221219_230126,-3,8.987880686225639,6.552377644646742,control
Pen 6,221219_230126,-5,7.405267425671011,6.949660009932205,control
Pen 6,221219_230126,-7,5.342814922374266,7.290599570972869,control
Pen 6,221219_230126,0,9.87800063595208,6.270373515774351,control
