pen,datespan,days_before_removal,date,upright_tails,hanging_tails,posture_diff,group,sample_id
Pen 6,220725_220905,2,2022-08-22,0.9002233260478958,0.09977667395210425,0.8004466520957915,control,5
Pen 6,220725_220905,3,2022-08-21,0.8980138088512829,0.10198619114871721,0.7960276177025656,control,5
Pen 6,220725_220905,4,2022-08-20,0.8951778454919298,0.1048221545080702,0.7903556909838597,control,5
Pen 6,220725_220905,5,2022-08-19,0.8955314162138263,0.10446858378617364,0.7910628324276526,control,5
Pen 6,220725_220905,6,2022-08-18,0.8928520910098801,0.10714790899011989,0.7857041820197601,control,5
Pen 6,220725_220905,7,2022-08-17,0.8828915694411495,0.11710843055885041,0.765783138882299,control,5
Pen 6,220725_220905,8,2022-08-16,0.8807004201715959,0.11929957982840415,0.7614008403431917,control,5
Pen 6,220725_220905,9,2022-08-15,0.8700435594701181,0.12995644052988176,0.7400871189402364,control,5
Pen 6,220725_220905,10,2022-08-14,0.8770401157142956,0.12295988428570427,0.7540802314285914,control,5
Pen 6,221219_230126,0,2023-01-13,0.8259665209850136,0.17403347901498642,0.6519330419700272,control,1
Pen 6,221219_230126,1,2023-01-12,0.819344209887336,0.1806557901126639,0.6386884197746722,control,1
Pen 6,221219_230126,2,2023-01-11,0.8222049647884235,0.17779503521157644,0.6444099295768471,control,1
Pen 6,221219_230126,3,2023-01-10,0.8407597985289016,0.15924020147109827,0.6815195970578034,control,1
Pen 6,221219_230126,4,2023-01-09,0.8527269513678862,0.1472730486321138,0.7054539027357724,control,1
Pen 6,221219_230126,5,2023-01-08,0.8567823441111537,0.14321765588884636,0.7135646882223071,control,1
Pen 6,221219_230126,6,2023-01-07,0.8630192385975128,0.1369807614024871,0.7260384771950257,control,1
Pen 6,221219_230126,7,2023-01-06,0.8893471588490552,0.11065284115094466,0.7786943176981106,control,1
Pen 6,221219_230126,8,2023-01-05,0.9119377388592143,0.08806226114078568,0.8238754777184286,control,1
Pen 6,221219_230126,9,2023-01-04,0.9207717490264508,0.07922825097354937,0.8415434980529013,control,1
Pen 6,221219_230126,10,2023-01-03,0.9148609461788751,0.08513905382112491,0.8297218923577502,control,1
Pen 6,221219_230126,0,2022-12-31,0.9119318052736948,0.08806819472630521,0.8238636105473894,control,2
Pen 6,221219_230126,1,2022-12-30,0.9147788739142332,0.08522112608576672,0.8295577478284665,control,2
Pen 6,221219_230126,2,2022-12-29,0.9086598486936838,0.09134015130631624,0.8173196973873674,control,2
Pen 6,221219_230126,3,2022-12-28,0.8886289709947953,0.11137102900520478,0.7772579419895905,control,2
Pen 6,221219_230126,4,2022-12-27,0.8870791190625158,0.11292088093748427,0.7741582381250315,control,2
Pen 6,221219_230126,5,2022-12-26,0.8875728827283939,0.11242711727160619,0.7751457654567876,control,2
Pen 6,221219_230126,6,2022-12-25,0.897647097358108,0.10235290264189194,0.7952941947162161,control,2
Pen 6,221219_230126,7,2022-12-24,0.889413818041696,0.11058618195830396,0.778827636083392,control,2
Pen 6,221219_230126,8,2022-12-23,0.8869488746416616,0.11305112535833843,0.7738977492833232,control,2
Pen 6,221219_230126,9,2022-12-22,0.8835332980472527,0.11646670195274732,0.7670665960945054,control,2
Pen 6,221219_230126,10,2022-12-21,0.8805115189577905,0.11948848104220951,0.761023037915581,control,2
Pen 6,221219_230126,0,2023-01-03,0.9148609461788751,0.08513905382112491,0.8297218923577502,control,3
Pen 6,221219_230126,1,2023-01-02,0.9077276502314473,0.09227234976855266,0.8154553004628946,control,3
Pen 6,221219_230126,2,2023-01-01,0.905768573836383,0.09423142616361692,0.8115371476727661,control,3
Pen 6,221219_230126,3,2022-12-31,0.9119318052736948,0.08806819472630521,0.8238636105473894,control,3
Pen 6,221219_230126,4,2022-12-30,0.9147788739142332,0.08522112608576672,0.8295577478284665,control,3
Pen 6,221219_230126,5,2022-12-29,0.9086598486936838,0.09134015130631624,0.8173196973873674,control,3
Pen 6,221219_230126,6,2022-12-28,0.8886289709947953,0.11137102900520478,0.7772579419895905,control,3
Pen 6,221219_230126,7,2022-12-27,0.8870791190625158,0.11292088093748427,0.7741582381250315,control,3
Pen 6,221219_230126,8,2022-12-26,0.8875728827283939,0.11242711727160619,0.7751457654567876,control,3
Pen 6,221219_230126,9,2022-12-25,0.897647097358108,0.10235290264189194,0.7952941947162161,control,3
Pen 6,221219_230126,10,2022-12-24,0.889413818041696,0.11058618195830396,0.778827636083392,control,3
Pen 6,221219_230126,0,2023-01-12,0.819344209887336,0.1806557901126639,0.6386884197746722,control,4
Pen 6,221219_230126,1,2023-01-11,0.8222049647884235,0.17779503521157644,0.6444099295768471,control,4
Pen 6,221219_230126,2,2023-01-10,0.8407597985289016,0.15924020147109827,0.6815195970578034,control,4
Pen 6,221219_230126,3,2023-01-09,0.8527269513678862,0.1472730486321138,0.7054539027357724,control,4
Pen 6,221219_230126,4,2023-01-08,0.8567823441111537,0.14321765588884636,0.7135646882223071,control,4
Pen 6,221219_230126,5,2023-01-07,0.8630192385975128,0.1369807614024871,0.7260384771950257,control,4
Pen 6,221219_230126,6,2023-01-06,0.8893471588490552,0.11065284115094466,0.7786943176981106,control,4
Pen 6,221219_230126,7,2023-01-05,0.9119377388592143,0.08806226114078568,0.8238754777184286,control,4
Pen 6,221219_230126,8,2023-01-04,0.9207717490264508,0.07922825097354937,0.8415434980529013,control,4
Pen 6,221219_230126,9,2023-01-03,0.9148609461788751,0.08513905382112491,0.8297218923577502,control,4
Pen 6,221219_230126,10,2023-01-02,0.9077276502314473,0.09227234976855266,0.8154553004628946,control,4
Pen 6,221219_230126,0,2023-01-10,0.8407597985289016,0.15924020147109827,0.6815195970578034,control,5
Pen 6,221219_230126,1,2023-01-09,0.8527269513678862,0.1472730486321138,0.7054539027357724,control,5
Pen 6,221219_230126,2,2023-01-08,0.8567823441111537,0.14321765588884636,0.7135646882223071,control,5
Pen 6,221219_230126,3,2023-01-07,0.8630192385975128,0.1369807614024871,0.7260384771950257,control,5
Pen 6,221219_230126,4,2023-01-06,0.8893471588490552,0.11065284115094466,0.7786943176981106,control,5
Pen 6,221219_230126,5,2023-01-05,0.9119377388592143,0.08806226114078568,0.8238754777184286,control,5
Pen 6,221219_230126,6,2023-01-04,0.9207717490264508,0.07922825097354937,0.8415434980529013,control,5
Pen 6,221219_230126,7,2023-01-03,0.9148609461788751,0.08513905382112491,0.8297218923577502,control,5
Pen 6,221219_230126,8,2023-01-02,0.9077276502314473,0.09227234976855266,0.8154553004628946,control,5
Pen 6,221219_230126,9,2023-01-01,0.905768573836383,0.09423142616361692,0.8115371476727661,control,5
Pen 6,221219_230126,10,2022-12-31,0.9119318052736948,0.08806819472630521,0.8238636105473894,control,5
